Date,JABAX
2001-03-07,9.577516527
2001-03-08,9.600310524
2001-03-09,9.472670729
2001-03-12,9.267535736
2001-03-13,9.294886337
2001-03-14,9.212834536
2001-03-15,9.235625788
2001-03-16,9.15813059
2001-03-19,9.212834536
2001-03-20,9.14445529
2001-03-21,9.076076044
2001-03-22,9.035050143
2001-03-23,9.126220641
2001-03-26,9.139895941
2001-03-27,9.203715839
2001-03-28,9.107985992
2001-03-29,9.08519474
2001-03-30,9.126220641
2001-04-02,9.05736103
2001-04-03,8.919641809
2001-04-04,8.905870436
2001-04-05,9.066542861
2001-04-06,9.00686508
2001-04-09,9.029818284
2001-04-10,9.135402471
2001-04-11,9.139992014
2001-04-12,9.199672539
2001-04-16,9.153766132
2001-04-17,9.213443913
2001-04-18,9.392479998
2001-04-19,9.456747322
2001-04-20,9.415433202
2001-04-23,9.355752677
2001-04-24,9.300667184
2001-04-25,9.351163134
2001-04-26,9.383298168
2001-04-27,9.442975948
2001-04-30,9.438386406
2001-05-01,9.507246016
2001-05-02,9.525606932
2001-05-03,9.475110982
2001-05-04,9.534788763
2001-05-07,9.502653729
2001-05-08,9.479700525
2001-05-09,9.475110982
2001-05-10,9.465929152
2001-05-11,9.392479998
2001-05-14,9.420022745
2001-05-15,9.429204575
2001-05-16,9.553152423
2001-05-17,9.566923797
2001-05-18,9.603648373
2001-05-21,9.672507984
2001-05-22,9.654147068
2001-05-23,9.566923797
2001-05-24,9.562334254
2001-05-25,9.507246016
2001-05-29,9.452157779
2001-05-30,9.383298168
2001-05-31,9.433794118
2001-06-01,9.47052144
2001-06-04,9.488882355
2001-06-05,9.553152423
2001-06-06,9.502653729
2001-06-07,9.53019922
2001-06-08,9.475110982
2001-06-11,9.438386406
2001-06-12,9.442975948
2001-06-13,9.401659084
2001-06-14,9.332799473
2001-06-15,9.3190281
2001-06-18,9.305256727
2001-06-19,9.305256727
2001-06-20,9.346573591
2001-06-21,9.383298168
2001-06-22,9.383298168
2001-06-25,9.351163134
2001-06-26,9.3190281
2001-06-27,9.305256727
2001-06-28,9.337391761
2001-06-29,9.323620388
2001-07-02,9.397505987
2001-07-03,9.374415536
2001-07-05,9.319000651
2001-07-06,9.208170879
2001-07-09,9.222024601
2001-07-10,9.171226707
2001-07-11,9.161989978
2001-07-12,9.263585765
2001-07-13,9.272822494
2001-07-16,9.240495314
2001-07-17,9.286676216
2001-07-18,9.268202757
2001-07-19,9.277439486
2001-07-20,9.272822494
2001-07-23,9.203553887
2001-07-24,9.129665543
2001-07-25,9.175846444
2001-07-26,9.235878322
2001-07-27,9.272822494
2001-07-30,9.263585765
2001-07-31,9.305146929
2001-08-01,9.309766666
2001-08-02,9.323620388
2001-08-03,9.2959102
2001-08-06,9.258968773
2001-08-07,9.268202757
2001-08-08,9.217407609
2001-08-09,9.203553887
2001-08-10,9.240495314
2001-08-13,9.249732044
2001-08-14,9.235878322
2001-08-15,9.212787872
2001-08-16,9.226641593
2001-08-17,9.166609715
2001-08-20,9.175846444
2001-08-21,9.138902272
2001-08-22,9.175846444
2001-08-23,9.171226707
2001-08-24,9.245115051
2001-08-27,9.23126133
2001-08-28,9.189700166
2001-08-29,9.157372986
2001-08-30,9.097341108
2001-08-31,9.120428814
2001-09-04,9.097341108
2001-09-05,9.083487387
2001-09-06,9.032689493
2001-09-07,8.97265487
2001-09-10,8.958801149
2001-09-11,8.958801149
2001-09-12,8.958801149
2001-09-13,8.958801149
2001-09-14,8.958801149
2001-09-17,8.727904877
2001-09-18,8.649399541
2001-09-19,8.580130934
2001-09-20,8.460064433
2001-09-21,8.418503269
2001-09-24,8.566277212
2001-09-25,8.593984655
2001-09-26,8.589367663
2001-09-27,8.654019278
2001-09-28,8.769466041
2001-10-01,8.764813365
2001-10-02,8.815990061
2001-10-03,8.927643314
2001-10-04,8.941598599
2001-10-05,8.932295991
2001-10-08,8.890424648
2001-10-09,8.876466619
2001-10-10,9.002077902
2001-10-11,9.057904529
2001-10-12,9.011383255
2001-10-15,9.020688608
2001-10-16,9.053251852
2001-10-17,9.002077902
2001-10-18,8.960209304
2001-10-19,8.941598599
2001-10-22,9.016035931
2001-10-23,8.992772549
2001-10-24,8.988122618
2001-10-25,9.048601921
2001-10-26,9.085817842
2001-10-29,9.011383255
2001-10-30,8.950903951
2001-10-31,8.964859236
2001-11-01,9.067209882
2001-11-02,9.053251852
2001-11-05,9.118383832
2001-11-06,9.169557783
2001-11-07,9.174210459
2001-11-08,9.169557783
2001-11-09,9.164907851
2001-11-12,9.155602498
2001-11-13,9.239342439
2001-11-14,9.211429125
2001-11-15,9.155602498
2001-11-16,9.118383832
2001-11-19,9.206776449
2001-11-20,9.174210459
2001-11-21,9.118383832
2001-11-23,9.164907851
2001-11-26,9.178863135
2001-11-27,9.169557783
2001-11-28,9.085817842
2001-11-29,9.160255175
2001-11-30,9.160255175
2001-12-03,9.123036509
2001-12-04,9.192821165
2001-12-05,9.253300468
2001-12-06,9.239342439
2001-12-07,9.178863135
2001-12-10,9.099775871
2001-12-11,9.099775871
2001-12-12,9.104428548
2001-12-13,9.016035931
2001-12-14,9.006730578
2001-12-17,9.044199034
2001-12-18,9.105087334
2001-12-19,9.151924276
2001-12-20,9.119138691
2001-12-21,9.123821562
2001-12-24,9.119138691
2001-12-26,9.133190048
2001-12-27,9.184709862
2001-12-28,9.212812576
2001-12-31,9.194078348
2002-01-02,9.17534412
2002-01-03,9.198761219
2002-01-04,9.24091529
2002-01-07,9.231546804
2002-01-08,9.184709862
2002-01-09,9.17534412
2002-01-10,9.198761219
2002-01-11,9.17534412
2002-01-14,9.137872919
2002-01-15,9.170658504
2002-01-16,9.081670235
2002-01-17,9.105087334
2002-01-18,9.081670235
2002-01-22,9.04888465
2002-01-23,9.04888465
2002-01-24,9.081670235
2002-01-25,9.095721592
2002-01-28,9.091035977
2002-01-29,9.002047708
2002-01-30,9.053567521
2002-01-31,9.11445582
2002-02-01,9.095721592
2002-02-04,9.006730578
2002-02-05,9.006730578
2002-02-06,8.992679221
2002-02-07,8.992679221
2002-02-08,9.058250391
2002-02-11,9.10977295
2002-02-12,9.081670235
2002-02-13,9.133190048
2002-02-14,9.142558535
2002-02-15,9.10977295
2002-02-19,9.030147677
2002-02-20,9.095721592
2002-02-21,9.058250391
2002-02-22,9.10977295
2002-02-25,9.189395477
2002-02-26,9.170658504
2002-02-27,9.194078348
2002-02-28,9.165975634
2002-03-01,9.23623242
2002-03-04,9.311169332
2002-03-05,9.292435104
2002-03-06,9.339272046
2002-03-07,9.306486461
2002-03-08,9.320537818
2002-03-11,9.325220689
2002-03-12,9.329906305
2002-03-13,9.30180359
2002-03-14,9.278383746
2002-03-15,9.339272046
2002-03-18,9.353323403
2002-03-19,9.36269189
2002-03-20,9.297117974
2002-03-21,9.297117974
2002-03-22,9.283069362
2002-03-25,9.208129705
2002-03-26,9.24091529
2002-03-27,9.278383746
2002-03-28,9.278383746
2002-04-01,9.268974086
2002-04-02,9.268974086
2002-04-03,9.226627868
2002-04-04,9.236037529
2002-04-05,9.268974086
2002-04-08,9.268974086
2002-04-09,9.273678916
2002-04-10,9.330139625
2002-04-11,9.240745104
2002-04-12,9.268974086
2002-04-15,9.236037529
2002-04-16,9.316025134
2002-04-17,9.306615473
2002-04-18,9.287793407
2002-04-19,9.311320303
2002-04-22,9.268974086
2002-04-23,9.245449934
2002-04-24,9.236037529
2002-04-25,9.236037529
2002-04-26,9.17957682
2002-04-29,9.123116112
2002-04-30,9.17487199
2002-05-01,9.217218208
2002-05-02,9.207808547
2002-05-03,9.17016716
2002-05-06,9.09488713
2002-05-07,9.0901823
2002-05-08,9.193694056
2002-05-09,9.151347839
2002-05-10,9.118411282
2002-05-13,9.160757499
2002-05-14,9.217218208
2002-05-15,9.217218208
2002-05-16,9.245449934
2002-05-17,9.264269256
2002-05-20,9.226627868
2002-05-21,9.198398886
2002-05-22,9.221923038
2002-05-23,9.254859595
2002-05-24,9.217218208
2002-05-28,9.184284396
2002-05-29,9.17016716
2002-05-30,9.160757499
2002-05-31,9.17487199
2002-06-03,9.09488713
2002-06-04,9.071362979
2002-06-05,9.09488713
2002-06-06,9.043131252
2002-06-07,9.038426422
2002-06-10,9.057245743
2002-06-11,9.01490227
2002-06-12,9.029016761
2002-06-13,8.977260883
2002-06-14,8.981965713
2002-06-17,9.09488713
2002-06-18,9.104296791
2002-06-19,9.061950573
2002-06-20,8.967851222
2002-06-21,8.920800174
2002-06-24,8.916095344
2002-06-25,8.854929805
2002-06-26,8.854929805
2002-06-27,8.864339466
2002-06-28,8.892568448
2002-07-01,8.812073029
2002-07-02,8.759985012
2002-07-03,8.764720037
2002-07-05,8.873628349
2002-07-08,8.840483176
2002-07-09,8.750514963
2002-07-10,8.636871626
2002-07-11,8.6510767
2002-07-12,8.641606651
2002-07-15,8.608461478
2002-07-16,8.51375824
2002-07-17,8.527963314
2002-07-18,8.447467895
2002-07-19,8.333824559
2002-07-22,8.253326395
2002-07-23,8.177566
2002-07-24,8.343294608
2002-07-25,8.362234707
2002-07-26,8.414322723
2002-07-29,8.570581281
2002-07-30,8.580051331
2002-07-31,8.632136602
2002-08-01,8.537433364
2002-08-02,8.494818142
2002-08-05,8.366969731
2002-08-06,8.447467895
2002-08-07,8.52322829
2002-08-08,8.627401577
2002-08-09,8.646341676
2002-08-12,8.622666552
2002-08-13,8.561111232
2002-08-14,8.684224618
2002-08-15,8.731574864
2002-08-16,8.698429692
2002-08-19,8.783660136
2002-08-20,8.759985012
2002-08-21,8.79313293
2002-08-22,8.826278102
2002-08-23,8.750514963
2002-08-26,8.778925111
2002-08-27,8.71736979
2002-08-28,8.670019544
2002-08-29,8.684224618
2002-08-30,8.693694667
2002-09-03,8.556376207
2002-09-04,8.617931528
2002-09-05,8.575316306
2002-09-06,8.627401577
2002-09-09,8.655811725
2002-09-10,8.693694667
2002-09-11,8.679489593
2002-09-12,8.617931528
2002-09-13,8.627401577
2002-09-16,8.641606651
2002-09-17,8.580051331
2002-09-18,8.556376207
2002-09-19,8.456937945
2002-09-20,8.466407994
2002-09-23,8.447467895
2002-09-24,8.390644854
2002-09-25,8.433262821
2002-09-26,8.527963314
2002-09-27,8.45220292
2002-09-30,8.419057747
2002-10-01,8.509635338
2002-10-02,8.442892077
2002-10-03,8.404753855
2002-10-04,8.333245376
2002-10-07,8.285571226
2002-10-08,8.309408301
2002-10-09,8.218830711
2002-10-10,8.318944229
2002-10-11,8.433358894
2002-10-14,8.457195969
2002-10-15,8.585911781
2002-10-16,8.509635338
2002-10-17,8.581143817
2002-10-18,8.576378598
2002-10-21,8.63835115
2002-10-22,8.590679745
2002-10-23,8.609748856
2002-10-24,8.562074707
2002-10-25,8.633585931
2002-10-28,8.604980892
2002-10-29,8.581143817
2002-10-30,8.619282039
2002-10-31,8.619282039
2002-11-01,8.662188225
2002-11-04,8.6860253
2002-11-05,8.709862375
2002-11-06,8.738464668
2002-11-07,8.690793264
2002-11-08,8.695561228
2002-11-11,8.624050003
2002-11-12,8.647887078
2002-11-13,8.633585931
2002-11-14,8.671724153
2002-11-15,8.705094411
2002-11-18,8.671724153
2002-11-19,8.681257336
2002-11-20,8.700326447
2002-11-21,8.75276856
2002-11-22,8.728931485
2002-11-25,8.709862375
2002-11-26,8.643119114
2002-11-27,8.719395558
2002-11-29,8.728931485
2002-12-02,8.724163522
2002-12-03,8.666956189
2002-12-04,8.671724153
2002-12-05,8.643119114
2002-12-06,8.671724153
2002-12-09,8.595447709
2002-12-10,8.647887078
2002-12-11,8.657423006
2002-12-12,8.63835115
2002-12-13,8.576378598
2002-12-16,8.634033357
2002-12-17,8.614816019
2002-12-18,8.576378598
2002-12-19,8.566768557
2002-12-20,8.605205977
2002-12-23,8.610009626
2002-12-24,8.605205977
2002-12-26,8.595595936
2002-12-27,8.547548474
2002-12-30,8.581182247
2002-12-31,8.590792288
2003-01-02,8.686884467
2003-01-03,8.682080818
2003-01-06,8.758955659
2003-01-07,8.725321887
2003-01-08,8.682080818
2003-01-09,8.720518239
2003-01-10,8.720518239
2003-01-13,8.725321887
2003-01-14,8.758955659
2003-01-15,8.696494508
2003-01-16,8.67727717
2003-01-17,8.634033357
2003-01-21,8.566768557
2003-01-22,8.533134785
2003-01-23,8.576378598
2003-01-24,8.480283675
2003-01-27,8.403408834
2003-01-28,8.456259944
2003-01-29,8.485087323
2003-01-30,8.408212482
2003-01-31,8.470673633
2003-02-03,8.475480027
2003-02-04,8.427432565
2003-02-05,8.403408834
2003-02-06,8.384188751
2003-02-07,8.345751331
2003-02-10,8.355361372
2003-02-11,8.336144034
2003-02-12,8.292900221
2003-02-13,8.288096573
2003-02-14,8.364971414
2003-02-18,8.441846254
2003-02-19,8.427432565
2003-02-20,8.403408834
2003-02-21,8.451456296
2003-02-24,8.393798793
2003-02-25,8.417822524
2003-02-26,8.379385103
2003-02-27,8.422626172
2003-02-28,8.456259944
2003-03-03,8.441846254
2003-03-04,8.384188751
2003-03-05,8.427432565
2003-03-06,8.393798793
2003-03-07,8.427432565
2003-03-10,8.36016502
2003-03-11,8.326533993
2003-03-12,8.326533993
2003-03-13,8.422626172
2003-03-14,8.446649903
2003-03-17,8.557158516
2003-03-18,8.552354867
2003-03-19,8.581182247
2003-03-20,8.595595936
2003-03-21,8.67727717
2003-03-24,8.552354867
2003-03-25,8.595595936
2003-03-26,8.581182247
2003-03-27,8.581182247
2003-03-28,8.576378598
2003-03-31,8.518721095
2003-04-01,8.5621598
2003-04-02,8.653862816
2003-04-03,8.63455764
2003-04-04,8.649037209
2003-04-07,8.663514032
2003-04-08,8.658688424
2003-04-09,8.61524972
2003-04-10,8.639383248
2003-04-11,8.62490368
2003-04-14,8.68764756
2003-04-15,8.731086265
2003-04-16,8.697301521
2003-04-17,8.760045401
2003-04-21,8.755217048
2003-04-22,8.83726885
2003-04-23,8.856574025
2003-04-24,8.822789281
2003-04-25,8.769696617
2003-04-28,8.842094457
2003-04-29,8.851748418
2003-04-30,8.861399633
2003-05-01,8.866227986
2003-05-02,8.90001273
2003-05-05,8.895187122
2003-05-06,8.943451434
2003-05-07,8.938623082
2003-05-08,8.895187122
2003-05-09,8.948277042
2003-05-12,9.001366962
2003-05-13,8.991715747
2003-05-14,8.991715747
2003-05-15,9.020674883
2003-05-16,9.030326098
2003-05-19,8.928971866
2003-05-20,8.924143514
2003-05-21,8.933797474
2003-05-22,8.982061786
2003-05-23,8.991715747
2003-05-27,9.054459627
2003-05-28,9.059285235
2003-05-29,9.054459627
2003-05-30,9.117203507
2003-06-02,9.122029115
2003-06-03,9.155816604
2003-06-04,9.223386092
2003-06-05,9.213732132
2003-06-06,9.204080916
2003-06-09,9.170293427
2003-06-10,9.223386092
2003-06-11,9.281304365
2003-06-12,9.295783933
2003-06-13,9.271650404
2003-06-16,9.35369946
2003-06-17,9.344048245
2003-06-18,9.324743069
2003-06-19,9.257170836
2003-06-20,9.242691268
2003-06-23,9.184772995
2003-06-24,9.194426956
2003-06-25,9.150988251
2003-06-26,9.170293427
2003-06-27,9.126857468
2003-06-30,9.122029115
2003-07-01,9.136585541
2003-07-02,9.194811247
2003-07-03,9.146291656
2003-07-07,9.228777158
2003-07-08,9.238480527
2003-07-09,9.228777158
2003-07-10,9.170551452
2003-07-11,9.219073788
2003-07-14,9.238480527
2003-07-15,9.185107878
2003-07-16,9.146291656
2003-07-17,9.073509523
2003-07-18,9.126882172
2003-07-21,9.029840244
2003-07-22,9.078359835
2003-07-23,9.083212892
2003-07-24,9.049246982
2003-07-25,9.126882172
2003-07-28,9.097769319
2003-07-29,9.04439667
2003-07-30,9.020134129
2003-07-31,9.020134129
2003-08-01,8.981317907
2003-08-04,8.995874333
2003-08-05,8.889126291
2003-08-06,8.913388831
2003-08-07,8.957058111
2003-08-08,8.986170964
2003-08-11,9.000727391
2003-08-12,9.04439667
2003-08-13,8.991021276
2003-08-14,9.01043076
2003-08-15,9.029840244
2003-08-18,9.078359835
2003-08-19,9.112325746
2003-08-20,9.092916262
2003-08-21,9.117178803
2003-08-22,9.092916262
2003-08-25,9.068656466
2003-08-26,9.08806595
2003-08-27,9.092916262
2003-08-28,9.136585541
2003-08-29,9.165698394
2003-09-02,9.199664305
2003-09-03,9.214220731
2003-09-04,9.233630215
2003-09-05,9.233630215
2003-09-08,9.272446437
2003-09-09,9.223924101
2003-09-10,9.170551452
2003-09-11,9.194811247
2003-09-12,9.209367674
2003-09-15,9.180254821
2003-09-16,9.253036954
2003-09-17,9.243333584
2003-09-18,9.31126266
2003-09-19,9.306412347
2003-09-22,9.223924101
2003-09-23,9.277299494
2003-09-24,9.199664305
2003-09-25,9.180254821
2003-09-26,9.151141968
2003-09-29,9.185107878
2003-09-30,9.155995025
2003-10-01,9.258323712
2003-10-02,9.263195983
2003-10-03,9.297307375
2003-10-06,9.331416023
2003-10-07,9.336288294
2003-10-08,9.311924191
2003-10-09,9.350907854
2003-10-10,9.370399686
2003-10-13,9.409380605
2003-10-14,9.419125149
2003-10-15,9.399636062
2003-10-16,9.414252877
2003-10-17,9.36552467
2003-10-20,9.394761045
2003-10-21,9.409380605
2003-10-22,9.350907854
2003-10-23,9.346035583
2003-10-24,9.355780126
2003-10-27,9.355780126
2003-10-28,9.448364269
2003-10-29,9.438616981
2003-10-30,9.428872437
2003-10-31,9.424000165
2003-11-03,9.458108813
2003-11-04,9.448364269
2003-11-05,9.433744709
2003-11-06,9.462981084
2003-11-07,9.462981084
2003-11-10,9.419125149
2003-11-11,9.414252877
2003-11-12,9.497092477
2003-11-13,9.526328852
2003-11-14,9.49221746
2003-11-17,9.453236541
2003-11-18,9.404508334
2003-11-19,9.428872437
2003-11-20,9.399636062
2003-11-21,9.424000165
2003-11-24,9.487345188
2003-11-25,9.52145658
2003-11-26,9.536073395
2003-11-28,9.536073395
2003-12-01,9.584801603
2003-12-02,9.565309771
2003-12-03,9.560437499
2003-12-04,9.575057059
2003-12-05,9.550692956
2003-12-08,9.560437499
2003-12-09,9.511709292
2003-12-10,9.511709292
2003-12-11,9.579929331
2003-12-12,9.59980271
2003-12-15,9.570401638
2003-12-16,9.58020108
2003-12-17,9.585100801
2003-12-18,9.668407041
2003-12-19,9.668407041
2003-12-22,9.692908392
2003-12-23,9.692908392
2003-12-24,9.697810858
2003-12-26,9.7076103
2003-12-29,9.766415189
2003-12-30,9.761515468
2003-12-31,9.77131491
2004-01-02,9.746813559
2004-01-05,9.810518169
2004-01-06,9.830119799
2004-01-07,9.839919241
2004-01-08,9.884022222
2004-01-09,9.8791225
2004-01-12,9.903623851
2004-01-13,9.893824409
2004-01-14,9.928125202
2004-01-15,9.94282711
2004-01-16,9.98203037
2004-01-20,9.972230927
2004-01-21,10.01633391
2004-01-22,10.01143144
2004-01-23,9.977130648
2004-01-26,10.02123363
2004-01-27,9.957529019
2004-01-28,9.849721429
2004-01-29,9.85462115
2004-01-30,9.839919241
2004-02-02,9.85462115
2004-02-03,9.874222779
2004-02-04,9.825220078
2004-02-05,9.83501952
2004-02-06,9.923225481
2004-02-09,9.928125202
2004-02-10,9.94282711
2004-02-11,10.00653172
2004-02-12,9.986930091
2004-02-13,9.977130648
2004-02-17,10.02123363
2004-02-18,9.996732278
2004-02-19,9.977130648
2004-02-20,9.952629298
2004-02-23,9.94282711
2004-02-24,9.928125202
2004-02-25,9.94282711
2004-02-26,9.947726832
2004-02-27,9.96242874
2004-03-01,10.01143144
2004-03-02,9.972230927
2004-03-03,9.977130648
2004-03-04,10.01633391
2004-03-05,10.06533661
2004-03-08,10.03103307
2004-03-09,10.00653172
2004-03-10,9.91832576
2004-03-11,9.839919241
2004-03-12,9.908526317
2004-03-15,9.825220078
2004-03-16,9.874222779
2004-03-17,9.947726832
2004-03-18,9.928125202
2004-03-19,9.864420592
2004-03-22,9.795816261
2004-03-23,9.786016819
2004-03-24,9.781117097
2004-03-25,9.874222779
2004-03-26,9.849721429
2004-03-29,9.923225481
2004-03-30,9.947726832
2004-03-31,9.967328461
2004-04-01,10.00668818
2004-04-02,10.02144499
2004-04-05,10.05096409
2004-04-06,10.01652605
2004-04-07,9.987006949
2004-04-08,10.01160712
2004-04-12,10.03128561
2004-04-13,9.937812102
2004-04-14,9.908292997
2004-04-15,9.883695574
2004-04-16,9.913211933
2004-04-19,9.932890421
2004-04-20,9.834497981
2004-04-21,9.873854957
2004-04-22,9.972250142
2004-04-23,9.962409525
2004-04-26,9.947649973
2004-04-27,9.967328461
2004-04-28,9.859095405
2004-04-29,9.79513826
2004-04-30,9.745943413
2004-05-03,9.785300389
2004-05-04,9.814819493
2004-05-05,9.8295763
2004-05-06,9.775459772
2004-05-07,9.672145652
2004-05-10,9.583591083
2004-05-11,9.632788676
2004-05-12,9.657388844
2004-05-13,9.62786974
2004-05-14,9.637707612
2004-05-17,9.583591083
2004-05-18,9.637707612
2004-05-19,9.637707612
2004-05-20,9.657388844
2004-05-21,9.681986268
2004-05-24,9.69674582
2004-05-25,9.780381453
2004-05-26,9.785300389
2004-05-27,9.859095405
2004-05-28,9.844335853
2004-06-01,9.839416917
2004-06-02,9.849257533
2004-06-03,9.809897812
2004-06-04,9.849257533
2004-06-07,9.95749059
2004-06-08,9.95749059
2004-06-09,9.883695574
2004-06-10,9.898452381
2004-06-14,9.819738429
2004-06-15,9.888614509
2004-06-16,9.893533445
2004-06-17,9.898452381
2004-06-18,9.903374062
2004-06-21,9.893533445
2004-06-22,9.913211933
2004-06-23,9.967328461
2004-06-24,9.972250142
2004-06-25,9.952571654
2004-06-28,9.927971485
2004-06-29,9.952571654
2004-06-30,9.987006949
2004-07-01,9.942533402
2004-07-02,9.937592506
2004-07-06,9.888175319
2004-07-07,9.907941645
2004-07-08,9.863468097
2004-07-09,9.888175319
2004-07-12,9.893116214
2004-07-13,9.898059854
2004-07-14,9.888175319
2004-07-15,9.858527202
2004-07-16,9.853583562
2004-07-19,9.823935445
2004-07-20,9.878293528
2004-07-21,9.789343688
2004-07-22,9.809110014
2004-07-23,9.744870141
2004-07-26,9.715219279
2004-07-27,9.7399265
2004-07-28,9.7399265
2004-07-29,9.769577362
2004-07-30,9.804169119
2004-08-02,9.81899455
2004-08-03,9.789343688
2004-08-04,9.764636467
2004-08-05,9.690512058
2004-08-06,9.646035765
2004-08-09,9.631213079
2004-08-10,9.705334743
2004-08-11,9.665802091
2004-08-12,9.621328544
2004-08-13,9.64109487
2004-08-16,9.705334743
2004-08-17,9.734985605
2004-08-18,9.799225479
2004-08-19,9.774518257
2004-08-20,9.804169119
2004-08-23,9.794284583
2004-08-24,9.789343688
2004-08-25,9.838760876
2004-08-26,9.858527202
2004-08-27,9.873349888
2004-08-30,9.82887634
2004-08-31,9.868408993
2004-09-01,9.878293528
2004-09-02,9.932651611
2004-09-03,9.878293528
2004-09-07,9.907941645
2004-09-08,9.907941645
2004-09-09,9.922767076
2004-09-10,9.972184263
2004-09-13,9.991950589
2004-09-14,10.02654235
2004-09-15,9.977125159
2004-09-16,10.01171692
2004-09-17,10.03642414
2004-09-20,10.03148324
2004-09-21,10.08089768
2004-09-22,10.00677602
2004-09-23,9.977125159
2004-09-24,9.972184263
2004-09-27,9.947474297
2004-09-28,9.982066054
2004-09-29,10.00677602
2004-09-30,9.994421037
2004-10-01,10.07882525
2004-10-04,10.09868491
2004-10-05,10.09371931
2004-10-06,10.12351016
2004-10-07,10.0589656
2004-10-08,10.03910595
2004-10-11,10.0490344
2004-10-12,10.03910595
2004-10-13,10.01428069
2004-10-14,9.974561383
2004-10-15,9.999386637
2004-10-18,10.02420915
2004-10-19,9.974561383
2004-10-20,9.944770529
2004-10-21,9.959667329
2004-10-22,9.924910875
2004-10-25,9.924910875
2004-10-26,9.994421037
2004-10-27,10.0589656
2004-10-28,10.07882525
2004-10-29,10.09371931
2004-11-01,10.09868491
2004-11-02,10.10861336
2004-11-03,10.16819232
2004-11-04,10.26749334
2004-11-05,10.26749334
2004-11-08,10.26252774
2004-11-09,10.25756214
2004-11-10,10.24763369
2004-11-11,10.3121755
2004-11-12,10.36679161
2004-11-15,10.36182601
2004-11-16,10.3171411
2004-11-17,10.36679161
2004-11-18,10.38665126
2004-11-19,10.30224705
2004-11-22,10.33203516
2004-11-23,10.34196636
2004-11-24,10.37175721
2004-11-26,10.38168567
2004-11-29,10.35686041
2004-11-30,10.33700076
2004-12-01,10.42637057
2004-12-02,10.41643937
2004-12-03,10.44623023
2004-12-06,10.44623023
2004-12-07,10.38665126
2004-12-08,10.41643937
2004-12-09,10.46608988
2004-12-10,10.45119583
2004-12-13,10.51574039
2004-12-14,10.5405629
2004-12-15,10.57035375
2004-12-16,10.52566884
2004-12-17,10.49250446
2004-12-20,10.51749715
2004-12-21,10.57248383
2004-12-22,10.59248073
2004-12-23,10.59747927
2004-12-27,10.57248383
2004-12-28,10.61247488
2004-12-29,10.61247488
2004-12-30,10.6274705
2004-12-31,10.62247196
2005-01-03,10.56748529
2005-01-04,10.46750902
2005-01-05,10.44251632
2005-01-06,10.4525134
2005-01-07,10.44251632
2005-01-10,10.45751194
2005-01-11,10.41252234
2005-01-12,10.44751486
2005-01-13,10.42251942
2005-01-14,10.45751194
2005-01-18,10.50250153
2005-01-19,10.44751486
2005-01-20,10.39252819
2005-01-21,10.35253713
2005-01-24,10.32754169
2005-01-25,10.33254023
2005-01-26,10.39252819
2005-01-27,10.40252526
2005-01-28,10.39752672
2005-01-31,10.4525134
2005-02-01,10.497503
2005-02-02,10.497503
2005-02-03,10.48250463
2005-02-04,10.56748529
2005-02-07,10.56748529
2005-02-08,10.56248675
2005-02-09,10.50250153
2005-02-10,10.52249569
2005-02-11,10.57248383
2005-02-14,10.59747927
2005-02-15,10.61747342
2005-02-16,10.60747635
2005-02-17,10.54749113
2005-02-18,10.54249259
2005-02-22,10.45751194
2005-02-23,10.47750609
2005-02-24,10.51749715
2005-02-25,10.58747944
2005-02-28,10.54749113
2005-03-01,10.60247781
2005-03-02,10.60747635
2005-03-03,10.59747927
2005-03-04,10.6724601
2005-03-07,10.71744969
2005-03-08,10.6724601
2005-03-09,10.59747927
2005-03-10,10.61747342
2005-03-11,10.56248675
2005-03-14,10.59747927
2005-03-15,10.57748237
2005-03-16,10.51249861
2005-03-17,10.52749423
2005-03-18,10.51749715
2005-03-21,10.48250463
2005-03-22,10.41252234
2005-03-23,10.38252836
2005-03-24,10.3875269
2005-03-28,10.39752672
2005-03-29,10.34254005
2005-03-30,10.4525134
2005-03-31,10.4525134
2005-04-01,10.40735087
2005-04-04,10.42240413
2005-04-05,10.46254891
2005-04-06,10.47760217
2005-04-07,10.5328002
2005-04-08,10.48261992
2005-04-11,10.49265817
2005-04-12,10.5227647
2005-04-13,10.43745739
2005-04-14,10.34211733
2005-04-15,10.24677452
2005-04-18,10.24677452
2005-04-19,10.32706132
2005-04-20,10.26182778
2005-04-21,10.3672061
2005-04-22,10.34211733
2005-04-25,10.38727986
2005-04-26,10.36218834
2005-04-27,10.37222385
2005-04-28,10.30197255
2005-04-29,10.33709957
2005-05-02,10.35717059
2005-05-03,10.34713508
2005-05-04,10.4525134
2005-05-05,10.4525134
2005-05-06,10.43745739
2005-05-09,10.48261992
2005-05-10,10.42742189
2005-05-11,10.46254891
2005-05-12,10.40735087
2005-05-13,10.38225936
2005-05-16,10.44749565
2005-05-17,10.48763767
2005-05-18,10.58799824
2005-05-19,10.62814301
2005-05-20,10.62312526
2005-05-23,10.65323178
2005-05-24,10.67330554
2005-05-25,10.64821403
2005-05-26,10.70843256
2005-05-27,10.71846807
2005-05-31,10.69839431
2005-06-01,10.7736661
2005-06-02,10.81380813
2005-06-03,10.7636306
2005-06-06,10.76864835
2005-06-07,10.78871936
2005-06-08,10.7736661
2005-06-09,10.81882863
2005-06-10,10.77868386
2005-06-13,10.78871936
