Date,TRBCX
2001-12-13,23.48542158
2001-12-14,23.54388103
2001-12-17,23.83620002
2001-12-18,23.99488085
2001-12-19,24.14521653
2001-12-20,23.91136424
2001-12-21,24.07839745
2001-12-24,24.05334754
2001-12-26,24.1953236
2001-12-27,24.34565928
2001-12-28,24.48764258
2001-12-31,24.1953236
2002-01-02,24.22038075
2002-01-03,24.31224974
2002-01-04,24.43752827
2002-01-07,24.25379029
2002-01-08,24.14521653
2002-01-09,24.07005231
2002-01-10,24.22038075
2002-01-11,24.01158562
2002-01-14,23.86960232
2002-01-15,24.06169993
2002-01-16,23.71927387
2002-01-17,23.8779547
2002-01-18,23.69421672
2002-01-22,23.55223342
2002-01-23,23.71092149
2002-01-24,23.76938094
2002-01-25,23.71927387
2002-01-28,23.64410241
2002-01-29,22.88408608
2002-01-30,23.16804544
2002-01-31,23.49377397
2002-02-01,23.31002874
2002-02-04,22.66693856
2002-02-05,22.57506957
2002-02-06,22.44979104
2002-02-07,22.40802911
2002-02-08,22.80892186
2002-02-11,23.06782406
2002-02-12,22.99265984
2002-02-13,23.20145498
2002-02-14,23.14299553
2002-02-15,22.88408608
2002-02-19,22.40802911
2002-02-20,22.67529095
2002-02-21,22.3579148
2002-02-22,22.49154572
2002-02-25,22.88408608
2002-02-26,22.88408608
2002-02-27,22.8757337
2002-02-28,22.80892186
2002-03-01,23.29332397
2002-03-04,23.79443809
2002-03-05,23.65245479
2002-03-06,23.95312617
2002-03-07,23.83620002
2002-03-08,24.03664277
2002-03-11,24.07005231
2002-03-12,23.99488085
2002-03-13,23.80279048
2002-03-14,23.81114286
2002-03-15,24.1619213
2002-03-18,24.22038075
2002-03-19,24.29555222
2002-03-20,23.94477378
2002-03-21,24.019938
2002-03-22,23.9364214
2002-03-25,23.55223342
2002-03-26,23.65245479
2002-03-27,23.84454516
2002-03-28,23.88630709
2002-04-01,23.90301186
2002-04-02,23.71092149
2002-04-03,23.46871681
2002-04-04,23.53552865
2002-04-05,23.49377397
2002-04-08,23.58564296
2002-04-09,23.44365966
2002-04-10,23.66915956
2002-04-11,23.05111929
2002-04-12,23.2432169
2002-04-15,23.1012336
2002-04-16,23.56893819
2002-04-17,23.49377397
2002-04-18,23.51882388
2002-04-19,23.51882388
2002-04-22,23.19310259
2002-04-23,22.96760269
2002-04-24,22.84232416
2002-04-25,22.80056948
2002-04-26,22.44979104
2002-04-29,22.14911967
2002-04-30,22.40802911
2002-05-01,22.60847187
2002-05-02,22.52495526
2002-05-03,22.2409959
2002-05-06,21.79834123
2002-05-07,21.69811985
2002-05-08,22.58342195
2002-05-09,22.22429113
2002-05-10,21.79834123
2002-05-13,22.18252921
2002-05-14,22.65858618
2002-05-15,22.61682425
2002-05-16,22.69199572
2002-05-17,22.91749562
2002-05-20,22.58342195
2002-05-21,22.26604581
2002-05-22,22.34121728
2002-05-23,22.5583648
2002-05-24,22.32451251
2002-05-28,22.0990126
2002-05-29,21.99879122
2002-05-30,21.9570293
2002-05-31,22.03219352
2002-06-03,21.45591518
2002-06-04,21.40580811
2002-06-05,21.61460325
2002-06-06,21.19701297
2002-06-07,21.20536536
2002-06-10,21.31393912
2002-06-11,20.94645591
2002-06-12,21.00491536
2002-06-13,20.73766077
2002-06-14,20.68754646
2002-06-17,21.34734142
2002-06-18,21.40580811
2002-06-19,21.12184151
2002-06-20,20.71260362
2002-06-21,20.22819427
2002-06-24,20.32006326
2002-06-25,19.95258729
2002-06-26,19.85235867
2002-06-27,20.14467766
2002-06-28,20.11126812
2002-07-01,19.60180886
2002-07-02,19.17585895
2002-07-03,19.34289941
2002-07-05,20.14467766
2002-07-08,19.84400629
2002-07-09,19.19256372
2002-07-10,18.53276877
2002-07-11,18.82508052
2002-07-12,18.8334329
2002-07-15,18.78332583
2002-07-16,18.50771162
2002-07-17,18.70815437
2002-07-18,18.10682611
2002-07-19,17.52219538
2002-07-22,16.97097419
2002-07-23,16.46986007
2002-07-24,17.49713823
2002-07-25,17.20482649
2002-07-26,17.54725254
2002-07-29,18.52441639
2002-07-30,18.62463776
2002-07-31,18.64969492
2002-08-01,18.06506419
2002-08-02,17.64747392
2002-08-05,17.02108126
2002-08-06,17.58900722
2002-08-07,17.90637612
2002-08-08,18.52441639
2002-08-09,18.5745307
2002-08-12,18.49935923
2002-08-13,18.09012134
2002-08-14,18.88354721
2002-08-15,19.22597326
2002-08-16,19.2593828
2002-08-19,19.73543253
2002-08-20,19.48488271
2002-08-21,19.74378491
2002-08-22,20.0361039
2002-08-23,19.50993262
2002-08-26,19.68532546
2002-08-27,19.30948987
2002-08-28,18.95035905
2002-08-29,19.04222804
2002-08-30,18.99212097
2002-09-03,18.1151785
2002-09-04,18.49935923
2002-09-05,18.14858079
2002-09-06,18.49100685
2002-09-09,18.69145684
2002-09-10,18.84178529
2002-09-11,18.87519483
2002-09-12,18.40749024
2002-09-13,18.516064
2002-09-16,18.50771162
2002-09-17,18.15693318
2002-09-18,18.09847373
2002-09-19,17.53054777
2002-09-20,17.48878584
2002-09-23,17.28834309
2002-09-24,17.02108126
2002-09-25,17.46372869
2002-09-26,17.81450713
2002-09-27,17.24658117
2002-09-30,17.01272888
2002-10-01,17.68087621
2002-10-02,17.28834309
2002-10-03,16.98767172
2002-10-04,16.56172906
2002-10-07,16.21930301
2002-10-08,16.61184337
2002-10-09,16.18589347
2002-10-10,16.81228612
2002-10-11,17.48878584
2002-10-14,17.6558263
2002-10-15,18.59958061
2002-10-16,18.20704749
2002-10-17,18.63299015
2002-10-18,18.78332583
2002-10-21,19.06728519
2002-10-22,18.82508052
2002-10-23,19.0338829
2002-10-24,18.69145684
2002-10-25,19.08398996
2002-10-28,18.8334329
2002-10-29,18.61628538
2002-10-30,18.8334329
2002-10-31,18.6580473
2002-11-01,18.95871143
2002-11-04,19.20091611
2002-11-05,19.33454702
2002-11-06,19.51828501
2002-11-07,19.05893281
2002-11-08,18.85013767
2002-11-11,18.44925217
2002-11-12,18.74156391
2002-11-13,18.70815437
2002-11-14,19.19256372
2002-11-15,19.30948987
2002-11-18,19.08398996
2002-11-19,18.95035905
2002-11-20,19.33454702
2002-11-21,19.73543253
2002-11-22,19.62685877
2002-11-25,19.53498978
2002-11-26,19.10904712
2002-11-27,19.66862069
2002-11-29,19.59345647
2002-12-02,19.60180886
2002-12-03,19.31784225
2002-12-04,19.24267803
2002-12-05,19.0338829
2002-12-06,19.14245666
2002-12-09,18.64134253
2002-12-10,18.93365428
2002-12-11,18.95035905
2002-12-12,18.90860437
2002-12-13,18.5745307
2002-12-16,19.00047336
2002-12-17,18.84178529
2002-12-18,18.58288308
2002-12-19,18.46595694
2002-12-20,18.66639969
2002-12-23,18.74991629
2002-12-24,18.64969492
2002-12-26,18.52441639
2002-12-27,18.1986951
2002-12-30,18.28221171
2002-12-31,18.33232602
2003-01-02,18.9754162
2003-01-03,18.9754162
2003-01-06,19.30113748
2003-01-07,19.15080904
2003-01-08,18.86684244
2003-01-09,19.2593828
2003-01-10,19.28443271
2003-01-13,19.28443271
2003-01-14,19.40135886
2003-01-15,19.13410427
2003-01-16,19.07563758
2003-01-17,18.80838299
2003-01-21,18.49935923
2003-01-22,18.29891648
2003-01-23,18.58288308
2003-01-24,18.07341657
2003-01-27,17.74769529
2003-01-28,18.01494988
2003-01-29,18.14022841
2003-01-30,17.71428575
2003-01-31,17.96484281
2003-02-03,17.94813804
2003-02-04,17.63912153
2003-02-05,17.57230245
2003-02-06,17.49713823
2003-02-07,17.33009777
2003-02-10,17.46372869
2003-02-11,17.33845016
2003-02-12,17.09625273
2003-02-13,16.99602411
2003-02-14,17.42197401
2003-02-18,17.82285951
2003-02-19,17.71428575
2003-02-20,17.58065484
2003-02-21,17.84791667
2003-02-24,17.47208107
2003-02-25,17.59735961
2003-02-26,17.40526924
2003-02-27,17.63076915
2003-02-28,17.78110483
2003-03-03,17.58900722
2003-03-04,17.31340025
2003-03-05,17.52219538
2003-03-06,17.38856447
2003-03-07,17.54725254
2003-03-10,17.04613842
2003-03-11,16.87909796
2003-03-12,16.97932658
2003-03-13,17.63912153
2003-03-14,17.62241676
2003-03-17,18.2905641
2003-03-18,18.36572832
2003-03-19,18.52441639
2003-03-20,18.62463776
2003-03-21,19.04222804
2003-03-24,18.36572832
2003-03-25,18.60793299
2003-03-26,18.52441639
2003-03-27,18.516064
2003-03-28,18.41584263
2003-03-31,18.09847373
2003-04-01,18.27385933
2003-04-02,18.76662106
2003-04-03,18.68310446
2003-04-04,18.69145684
2003-04-07,18.74991629
2003-04-08,18.69980198
2003-04-09,18.4325474
2003-04-10,18.5745307
2003-04-11,18.53276877
2003-04-14,18.90860437
2003-04-15,19.04222804
2003-04-16,18.80838299
2003-04-17,19.16750657
2003-04-21,19.10904712
2003-04-22,19.55169455
2003-04-23,19.70203023
2003-04-24,19.50158024
2003-04-25,19.19256372
2003-04-28,19.54334216
2003-04-29,19.61016124
2003-04-30,19.59345647
2003-05-01,19.60180886
2003-05-02,19.94423491
2003-05-05,19.86906344
2003-05-06,20.06116105
2003-05-07,19.94423491
2003-05-08,19.68532546
2003-05-09,19.98598959
2003-05-12,20.25325142
2003-05-13,20.18643234
2003-05-14,20.11126812
2003-05-15,20.30335849
2003-05-16,20.25325142
2003-05-19,19.69367785
2003-05-20,19.68532546
2003-05-21,19.76884207
2003-05-22,19.94423491
2003-05-23,19.91917775
2003-05-27,20.30335849
2003-05-28,20.3534728
2003-05-29,20.32841564
2003-05-30,20.62073463
2003-06-02,20.6374394
2003-06-03,20.72930839
2003-06-04,21.08008683
2003-06-05,21.19701297
2003-06-06,21.10513674
2003-06-09,20.78776784
2003-06-10,20.98821059
2003-06-11,21.30558673
2003-06-12,21.28888196
2003-06-13,21.08843921
2003-06-16,21.62295563
2003-06-17,21.68141508
2003-06-18,21.63130802
2003-06-19,21.24712004
2003-06-20,21.27217719
2003-06-23,20.96316068
2003-06-24,20.97986545
2003-06-25,20.85458692
2003-06-26,21.13019389
2003-06-27,20.94645591
2003-06-30,20.90469399
2003-07-01,21.04667729
2003-07-02,21.31393912
2003-07-03,21.1803082
2003-07-07,21.61460325
2003-07-08,21.76493893
2003-07-09,21.64801279
2003-07-10,21.3222915
2003-07-11,21.50602949
2003-07-14,21.69811985
2003-07-15,21.68976747
2003-07-16,21.54779141
2003-07-17,21.20536536
2003-07-18,21.4141605
2003-07-21,21.10513674
2003-07-22,21.25547242
2003-07-23,21.3222915
2003-07-24,21.1803082
2003-07-25,21.53943903
2003-07-28,21.52273426
2003-07-29,21.38910334
2003-07-30,21.30558673
2003-07-31,21.3556938
2003-08-01,21.12184151
2003-08-04,21.13854628
2003-08-05,20.70425123
2003-08-06,20.69589885
2003-08-07,20.87128445
2003-08-08,20.94645591
2003-08-11,21.04667729
2003-08-12,21.25547242
2003-08-13,21.12184151
2003-08-14,21.28052958
2003-08-15,21.29723435
2003-08-18,21.50602949
2003-08-19,21.56448894
2003-08-20,21.48097233
2003-08-21,21.53108664
2003-08-22,21.31393912
2003-08-25,21.29723435
2003-08-26,21.33063665
2003-08-27,21.34734142
2003-08-28,21.48932472
2003-08-29,21.62295563
2003-09-02,21.92361976
2003-09-03,21.9570293
2003-09-04,22.04054591
2003-09-05,21.89021746
2003-09-08,22.1324149
2003-09-09,21.94032453
2003-09-10,21.58119371
2003-09-11,21.73152939
2003-09-12,21.7816437
2003-09-15,21.69811985
2003-09-16,22.06560306
2003-09-17,22.00714361
2003-09-18,22.34956966
2003-09-19,22.26604581
2003-09-22,21.9570293
2003-09-23,22.14076728
2003-09-24,21.65636517
2003-09-25,21.48932472
2003-09-26,21.31393912
2003-09-29,21.53108664
2003-09-30,21.30558673
2003-10-01,21.82339838
2003-10-02,21.85680792
2003-10-03,22.08230783
2003-10-06,22.15747205
2003-10-07,22.25769343
2003-10-08,22.11571737
2003-10-09,22.26604581
2003-10-10,22.28275058
2003-10-13,22.48319333
2003-10-14,22.56671718
2003-10-15,22.45814342
2003-10-16,22.56671718
2003-10-17,22.31616012
2003-10-20,22.4163815
2003-10-21,22.49154572
2003-10-22,22.0990126
2003-10-23,22.11571737
2003-10-24,22.00714361
2003-10-27,22.02384114
2003-10-28,22.47484095
2003-10-29,22.44979104
2003-10-30,22.43308627
2003-10-31,22.46649581
2003-11-03,22.66693856
2003-11-04,22.52495526
2003-11-05,22.50825049
2003-11-06,22.64188141
2003-11-07,22.53330764
2003-11-10,22.34956966
2003-11-11,22.29110297
2003-11-12,22.61682425
2003-11-13,22.61682425
2003-11-14,22.3579148
2003-11-17,22.22429113
2003-11-18,21.99043884
2003-11-19,22.17417682
2003-11-20,21.99043884
2003-11-21,22.09066022
2003-11-24,22.50825049
2003-11-25,22.56671718
2003-11-26,22.68364333
2003-11-28,22.70034086
2003-12-01,22.9592503
2003-12-02,22.88408608
2003-12-03,22.80892186
2003-12-04,22.90079085
2003-12-05,22.68364333
2003-12-08,22.85902893
2003-12-09,22.65858618
2003-12-10,22.65023379
2003-12-11,22.9592503
2003-12-12,23.05111929
2003-12-15,22.8757337
2003-12-16,22.96760269
2003-12-17,22.97595507
2003-12-18,23.30203131
2003-12-19,23.30203131
2003-12-22,23.39400172
2003-12-23,23.48597213
2003-12-24,23.46925287
2003-12-26,23.4776125
2003-12-29,23.78696948
2003-12-30,23.7618906
2003-12-31,23.78696948
2004-01-02,23.74516409
2004-01-05,24.02943495
2004-01-06,24.07124033
2004-01-07,24.17157762
2004-01-08,24.25518115
2004-01-09,24.1214126
2004-01-12,24.22174263
2004-01-13,24.06288071
2004-01-14,24.28026728
2004-01-15,24.28026728
2004-01-16,24.40568345
2004-01-20,24.38059732
2004-01-21,24.53109962
2004-01-22,24.53109962
2004-01-23,24.49765386
2004-01-26,24.79865121
2004-01-27,24.48092735
2004-01-28,24.07960721
2004-01-29,24.26354802
2004-01-30,24.26354802
2004-02-02,24.28862691
2004-02-03,24.30535341
2004-02-04,24.07960721
2004-02-05,24.08796684
2004-02-06,24.47256773
2004-02-09,24.41404308
2004-02-10,24.53945925
2004-02-11,24.81537047
2004-02-12,24.7066808
2004-02-13,24.61470315
2004-02-17,24.85717586
2004-02-18,24.71504043
2004-02-19,24.53945925
2004-02-20,24.48929423
2004-02-23,24.33879193
2004-02-24,24.3471588
2004-02-25,24.45584847
2004-02-26,24.49765386
2004-02-27,24.47256773
2004-03-01,24.75684582
2004-03-02,24.57290501
2004-03-03,24.63142965
2004-03-04,24.76520545
2004-03-05,24.79865121
2004-03-08,24.52273274
2004-03-09,24.36387806
2004-03-10,23.97926993
2004-03-11,23.67827982
2004-03-12,24.04616145
2004-03-15,23.66991294
2004-03-16,23.82041524
2004-03-17,24.17157762
2004-03-18,24.12977223
2004-03-19,23.87058026
2004-03-22,23.54450402
2004-03-23,23.494339
2004-03-24,23.45253361
2004-03-25,23.88729952
2004-03-26,23.82041524
2004-03-29,24.14649148
2004-03-30,24.25518115
2004-03-31,24.23010226
2004-04-01,24.41404308
2004-04-02,24.66487541
2004-04-05,24.89062162
2004-04-06,24.78192471
2004-04-07,24.63142965
2004-04-08,24.67323504
2004-04-12,24.86553549
2004-04-13,24.48092735
2004-04-14,24.41404308
2004-04-15,24.32207267
2004-04-16,24.48929423
2004-04-19,24.56453813
2004-04-20,24.1214126
2004-04-21,24.23010226
2004-04-22,24.60634352
2004-04-23,24.58962426
2004-04-26,24.41404308
2004-04-27,24.49765386
2004-04-28,24.11304572
2004-04-29,23.94583141
2004-04-30,23.69499908
2004-05-03,23.92074528
2004-05-04,23.97926993
2004-05-05,24.06288071
2004-05-06,23.86222063
2004-05-07,23.52777752
2004-05-10,23.2685928
2004-05-11,23.50269863
2004-05-12,23.53614439
2004-05-13,23.51105826
2004-05-14,23.43580711
2004-05-17,23.17662239
2004-05-18,23.41908785
2004-05-19,23.38564209
2004-05-20,23.3438367
2004-05-21,23.43580711
2004-05-24,23.50269863
2004-05-25,23.87893989
2004-05-26,23.91238565
2004-05-27,24.07960721
2004-05-28,24.08796684
2004-06-01,24.09632647
2004-06-02,24.15485111
2004-06-03,23.93746454
2004-06-04,24.07124033
2004-06-07,24.49765386
2004-06-08,24.52273274
2004-06-09,24.22174263
2004-06-10,24.30535341
2004-06-14,24.07124033
2004-06-15,24.23846189
2004-06-16,24.27190765
2004-06-17,24.23010226
2004-06-18,24.30535341
2004-06-21,24.15485111
2004-06-22,24.23846189
2004-06-23,24.43912921
2004-06-24,24.36387806
2004-06-25,24.32207267
2004-06-28,24.23846189
2004-06-29,24.31371304
2004-06-30,24.48092735
2004-07-01,24.23846189
2004-07-02,24.16321074
2004-07-06,23.86222063
2004-07-07,23.91238565
2004-07-08,23.66155332
2004-07-09,23.75352372
2004-07-12,23.7618906
2004-07-13,23.77025022
2004-07-14,23.72008521
2004-07-15,23.68663945
2004-07-16,23.51105826
2004-07-19,23.42744748
2004-07-20,23.63647443
2004-07-21,23.26022592
2004-07-22,23.33547707
2004-07-23,23.03447972
2004-07-26,22.93414968
2004-07-27,23.17662239
2004-07-28,23.14317663
2004-07-29,23.30203131
2004-07-30,23.31875782
2004-08-02,23.38564209
2004-08-03,23.19334165
2004-08-04,23.1180905
2004-08-05,22.71676311
2004-08-06,22.31543572
2004-08-09,22.31543572
2004-08-10,22.65823846
2004-08-11,22.56626805
2004-08-12,22.30707609
2004-08-13,22.35724111
2004-08-16,22.70004385
2004-08-17,22.79201426
2004-08-18,23.07628511
2004-08-19,23.02612009
2004-08-20,23.21842054
2004-08-23,23.15153626
2004-08-24,23.14317663
2004-08-25,23.35219633
2004-08-26,23.38564209
2004-08-27,23.43580711
2004-08-30,23.20170128
2004-08-31,23.28531206
2004-09-01,23.35219633
2004-09-02,23.60302867
2004-09-03,23.46925287
2004-09-07,23.64483406
2004-09-08,23.6113883
2004-09-09,23.66991294
2004-09-10,23.8371345
2004-09-13,23.87058026
2004-09-14,23.9709103
2004-09-15,23.79532911
2004-09-16,23.84549413
2004-09-17,23.94583141
2004-09-20,23.82877487
2004-09-21,23.9876368
2004-09-22,23.57794254
2004-09-23,23.50269863
2004-09-24,23.53614439
2004-09-27,23.35219633
2004-09-28,23.51105826
2004-09-29,23.66991294
2004-09-30,23.72844484
2004-10-01,24.09632647
2004-10-04,24.17993724
2004-10-05,24.14649148
2004-10-06,24.33879193
2004-10-07,24.09632647
2004-10-08,23.86222063
2004-10-11,23.91238565
2004-10-12,23.82877487
2004-10-13,23.7033587
2004-10-14,23.41908785
2004-10-15,23.494339
2004-10-18,23.63647443
2004-10-19,23.35219633
2004-10-20,23.42744748
2004-10-21,23.55286365
2004-10-22,23.26022592
2004-10-25,23.23514704
2004-10-26,23.58630941
2004-10-27,24.00435606
2004-10-28,24.03780182
2004-10-29,24.07124033
2004-11-01,24.07960721
2004-11-02,24.13813186
2004-11-03,24.42240271
2004-11-04,24.75684582
2004-11-05,24.89062162
2004-11-08,24.80701084
2004-11-09,24.8237301
2004-11-10,24.79028434
2004-11-11,25.0494763
2004-11-12,25.30030864
2004-11-15,25.30866827
2004-11-16,25.09964132
2004-11-17,25.26686288
2004-11-18,25.32538752
2004-11-19,24.99095165
2004-11-22,25.09964132
2004-11-23,25.11636782
2004-11-24,25.26686288
2004-11-26,25.30030864
2004-11-29,25.20833823
2004-11-30,25.09128169
2004-12-01,25.47588982
2004-12-02,25.49260908
2004-12-03,25.51769521
2004-12-06,25.48424945
2004-12-07,25.17489247
2004-12-08,25.32538752
2004-12-09,25.50096871
2004-12-10,25.48424945
2004-12-13,25.70999566
2004-12-14,25.82704495
2004-12-15,25.85226148
2004-12-16,25.73459644
2004-12-17,25.5581025
2004-12-20,25.53289322
2004-12-21,25.77661915
2004-12-22,25.88588109
2004-12-23,25.88588109
2004-12-27,25.80183567
2004-12-28,26.02035232
2004-12-29,26.02035232
2004-12-30,26.01194922
2004-12-31,25.9867327
2005-01-03,25.76821605
2005-01-04,25.43203437
2005-01-05,25.37320547
2005-01-06,25.42363128
2005-01-07,25.39841475
2005-01-10,25.49087051
2005-01-11,25.32277967
2005-01-12,25.43203437
2005-01-13,25.17149501
2005-01-14,25.35639204
2005-01-18,25.54129631
2005-01-19,25.28916005
2005-01-20,24.98659798
2005-01-21,24.84372366
2005-01-24,24.72605863
2005-01-25,24.84372366
2005-01-26,24.99500108
2005-01-27,25.01180726
2005-01-28,24.94457527
2005-01-31,25.21351772
2005-02-01,25.33958585
2005-02-02,25.36480238
2005-02-03,25.26394353
2005-02-04,25.53289322
2005-02-07,25.45725089
2005-02-08,25.45725089
2005-02-09,25.18830844
2005-02-10,25.30596624
2005-02-11,25.54129631
2005-02-14,25.52448288
2005-02-15,25.59172212
2005-02-16,25.5581025
2005-02-17,25.33958585
2005-02-18,25.29756314
2005-02-22,24.91935875
2005-02-23,25.03702379
2005-02-24,25.20511463
2005-02-25,25.41522818
2005-02-28,25.14628573
2005-03-01,25.29756314
2005-03-02,25.31436933
2005-03-03,25.30596624
2005-03-04,25.54129631
2005-03-07,25.62534174
2005-03-08,25.47405708
2005-03-09,25.25554043
2005-03-10,25.33118276
2005-03-11,25.0790465
2005-03-14,25.21351772
2005-03-15,25.0202176
2005-03-16,24.86893294
2005-03-17,24.91935875
2005-03-18,24.90255256
2005-03-21,24.77648443
2005-03-22,24.54956469
2005-03-23,24.50754198
2005-03-24,24.47392236
2005-03-28,24.55796778
2005-03-29,24.35625732
2005-03-30,24.71765553
2005-03-31,24.6504163
2005-04-01,24.44870584
2005-04-04,24.52434817
2005-04-05,24.6504163
2005-04-06,24.68403591
2005-04-07,24.86893294
2005-04-08,24.66722248
2005-04-11,24.62519977
2005-04-12,24.77648443
2005-04-13,24.42349656
2005-04-14,24.1629572
2005-04-15,23.83517861
2005-04-18,23.86879823
2005-04-19,24.05369526
2005-04-20,23.80155899
2005-04-21,24.29742843
2005-04-22,24.08731487
2005-04-25,24.28902533
2005-04-26,24.07050869
2005-04-27,24.17136029
2005-04-28,23.92762712
2005-04-29,24.17976339
2005-05-02,24.26380881
2005-05-03,24.24700262
2005-05-04,24.63361011
2005-05-05,24.57477397
2005-05-06,24.60839359
2005-05-09,24.78488752
2005-05-10,24.52434817
2005-05-11,24.66722248
2005-05-12,24.49913889
2005-05-13,24.48232545
2005-05-16,24.72605863
2005-05-17,24.88574637
2005-05-18,25.1294723
2005-05-19,25.26394353
2005-05-20,25.24713734
2005-05-23,25.35639204
2005-05-24,25.39001166
2005-05-25,25.28916005
2005-05-26,25.47405708
2005-05-27,25.5076767
2005-05-31,25.39841475
2005-06-01,25.65895411
2005-06-02,25.77661915
2005-06-03,25.59172212
2005-06-06,25.64214792
2005-06-07,25.6085283
2005-06-08,25.54129631
2005-06-09,25.74299953
2005-06-10,25.6085283
2005-06-13,25.65895411
2005-06-14,25.70097682
2005-06-15,25.73459644
2005-06-16,25.82704495
2005-06-17,25.91950071
2005-06-20,25.88588109
2005-06-21,25.84385838
2005-06-22,25.88588109
2005-06-23,25.61693864
2005-06-24,25.54129631
2005-06-27,25.52448288
2005-06-28,25.78502224
2005-06-29,25.73459644
2005-06-30,25.54969941
2005-07-01,25.6085283
2005-07-05,25.84385838
2005-07-06,25.70938716
2005-07-07,25.78502224
2005-07-08,26.11280083
2005-07-11,26.26408549
2005-07-12,26.33131748
2005-07-13,26.34812367
2005-07-14,26.42376599
2005-07-15,26.44898252
2005-07-18,26.32291439
2005-07-19,26.55823722
2005-07-20,26.67590226
2005-07-21,26.49940832
2005-07-22,26.60025993
2005-07-25,26.48260213
2005-07-26,26.58345374
2005-07-27,26.71792497
2005-07-28,26.86920962
2005-07-29,26.65068573
2005-08-01,26.72632806
2005-08-02,26.93644161
2005-08-03,26.92803852
2005-08-04,26.70111878
2005-08-05,26.50781141
2005-08-08,26.40695981
2005-08-09,26.60867027
2005-08-10,26.54983413
2005-08-11,26.73473115
2005-08-12,26.53302794
2005-08-15,26.60025993
2005-08-16,26.26408549
2005-08-17,26.3061082
2005-08-18,26.25567515
2005-08-19,26.27248858
2005-08-22,26.31451129
2005-08-23,26.23886896
2005-08-24,26.07077812
2005-08-25,26.11280083
2005-08-26,25.96992651
2005-08-29,26.12120393
2005-08-30,25.99513579
2005-08-31,26.24727206
2005-09-01,26.24727206
2005-09-02,26.19684625
2005-09-06,26.56664756
2005-09-07,26.61707336
2005-09-08,26.53302794
2005-09-09,26.72632806
2005-09-12,26.73473115
2005-09-13,26.53302794
2005-09-14,26.37334019
2005-09-15,26.356534
2005-09-16,26.53302794
2005-09-19,26.39014638
2005-09-20,26.18004007
2005-09-21,25.91109037
2005-09-22,26.06237503
2005-09-23,26.11280083
2005-09-26,26.09599465
2005-09-27,26.06237503
2005-09-28,26.07077812
2005-09-29,26.3061082
2005-09-30,26.42376599
2005-10-03,26.38174328
2005-10-04,26.17162973
2005-10-05,25.82704495
2005-10-06,25.73459644
2005-10-07,25.83545529
2005-10-10,25.65895411
2005-10-11,25.54129631
2005-10-12,25.36480238
2005-10-13,25.38160857
2005-10-14,25.62534174
2005-10-17,25.68417063
2005-10-18,25.51607979
2005-10-19,25.95311308
2005-10-20,25.59172212
2005-10-21,25.70938716
2005-10-24,26.13801736
2005-10-25,26.02875541
2005-10-26,25.90268728
2005-10-27,25.63374483
2005-10-28,26.01194922
2005-10-31,26.28929477
2005-11-01,26.25567515
2005-11-02,26.56664756
2005-11-03,26.67590226
2005-11-04,26.74314149
2005-11-07,26.81877658
2005-11-08,26.72632806
2005-11-09,26.74314149
2005-11-10,27.09612936
2005-11-11,27.19698097
2005-11-14,27.20538407
2005-11-15,27.03729322
2005-11-16,27.11293555
2005-11-17,27.46592342
2005-11-18,27.55837918
2005-11-21,27.7600824
2005-11-22,27.86934434
2005-11-23,27.96179286
2005-11-25,27.99541247
2005-11-28,27.67603698
2005-11-29,27.65923079
2005-11-30,27.54996884
2005-12-01,27.97859904
2005-12-02,28.01221866
2005-12-05,27.95338976
2005-12-06,28.02062175
2005-12-07,27.90296396
2005-12-08,27.85253091
2005-12-09,27.94498667
2005-12-12,27.97019595
2005-12-13,28.07104756
2005-12-14,28.13002134
2005-12-15,28.06262273
2005-12-16,27.96153207
2005-12-19,27.69193766
2005-12-20,27.75091143
2005-12-21,27.80988521
2005-12-22,27.94468242
2005-12-23,27.99523137
2005-12-27,27.70878731
2005-12-28,27.76776109
2005-12-29,27.67508801
2005-12-30,27.53187322
2006-01-03,27.99523137
2006-01-04,28.13002134
2006-01-05,28.09632203
2006-01-06,28.4501647
2006-01-09,28.51755606
2006-01-10,28.50070641
2006-01-11,28.60180432
2006-01-12,28.3827661
2006-01-13,28.3827661
2006-01-17,28.25639372
2006-01-18,28.11317169
2006-01-19,28.3153675
2006-01-20,27.76776109
2006-01-23,27.85200934
2006-01-24,27.98680655
2006-01-25,27.88570864
2006-01-26,28.11317169
2006-01-27,28.33221715
2006-01-30,28.36591645
2006-01-31,28.29851785
2006-02-01,28.33221715
2006-02-02,28.10474686
2006-02-03,27.9699569
2006-02-06,27.95310725
2006-02-07,27.65823835
2006-02-08,27.89413347
2006-02-09,27.82673486
2006-02-10,27.91098312
2006-02-13,27.76776109
2006-02-14,28.0036562
2006-02-15,28.09632203
2006-02-16,28.30694267
2006-02-17,28.17214546
2006-02-21,28.05420515
2006-02-22,28.29009302
2006-02-23,28.22269442
2006-02-24,28.26481854
2006-02-27,28.43331505
2006-02-28,28.12159651
2006-03-01,28.4164654
2006-03-02,28.40804058
2006-03-03,28.35749162
2006-03-06,28.15529581
2006-03-07,28.02050585
2006-03-08,28.0373555
2006-03-09,27.85200934
2006-03-10,28.01208102
2006-03-13,28.0373555
2006-03-14,28.39961575
2006-03-15,28.46701435
2006-03-16,28.44173988
2006-03-17,28.54283054
2006-03-20,28.55125536
2006-03-21,28.29851785
2006-03-22,28.42489023
2006-03-23,28.33221715
