Date,VIMSX
2006-11-30,16.44625149
2006-12-01,16.42168095
2006-12-04,16.59367474
2006-12-05,16.62643754
2006-12-06,16.64281582
2006-12-07,16.57729645
2006-12-08,16.58548248
2006-12-11,16.5691042
2006-12-12,16.51177086
2006-12-13,16.52815537
2006-12-14,16.63462979
2006-12-15,16.601867
2006-12-18,16.46262978
2006-12-19,16.48720032
2006-12-20,16.48720032
2006-12-21,16.38645923
2006-12-22,16.33670187
2006-12-26,16.38645923
2006-12-27,16.5191414
2006-12-28,16.47767589
2006-12-29,16.40304295
2007-01-03,16.37816738
2007-01-04,16.38645923
2007-01-05,16.27865264
2007-01-08,16.32011815
2007-01-09,16.33670187
2007-01-10,16.41963289
2007-01-11,16.56060691
2007-01-12,16.66012165
2007-01-16,16.67670536
2007-01-17,16.68499722
2007-01-18,16.56889877
2007-01-19,16.67670536
2007-01-22,16.60207242
2007-01-23,16.71817088
2007-01-24,16.87572861
2007-01-25,16.69328908
2007-01-26,16.72646273
2007-01-29,16.74304645
2007-01-30,16.85085304
2007-01-31,17.00011892
2007-02-01,17.12451546
2007-02-02,17.1991484
2007-02-05,17.20744026
2007-02-06,17.2820732
2007-02-07,17.34841428
2007-02-08,17.34841428
2007-02-09,17.18256468
2007-02-12,17.08304995
2007-02-13,17.24890577
2007-02-14,17.38987979
2007-02-15,17.45622087
2007-02-16,17.45622087
2007-02-20,17.55573561
2007-02-21,17.58061118
2007-02-22,17.58890927
2007-02-23,17.55573561
2007-02-26,17.5142701
2007-02-27,16.95036778
2007-02-28,17.00011892
2007-03-01,16.9420697
2007-03-02,16.68499722
2007-03-05,16.41133481
2007-03-06,16.70158094
2007-03-07,16.70158094
2007-03-08,16.86743676
2007-03-09,16.90061041
2007-03-12,16.96695149
2007-03-13,16.61865614
2007-03-14,16.69328908
2007-03-15,16.80938753
2007-03-16,16.73475459
2007-03-19,16.93377784
2007-03-20,17.03329258
2007-03-21,17.30280907
2007-03-22,17.319399
2007-03-23,17.3691626
2007-03-26,17.33598272
2007-03-27,17.24474116
2007-03-28,17.12031973
2007-03-29,17.13690967
2007-03-30,17.14520775
2007-04-02,17.24474116
2007-04-03,17.38575254
2007-04-04,17.39405062
2007-04-05,17.44381421
2007-04-09,17.46870224
2007-04-10,17.51017397
2007-04-11,17.39405062
2007-04-12,17.51847206
2007-04-13,17.55994379
2007-04-16,17.72583696
2007-04-17,17.72583696
2007-04-18,17.72583696
2007-04-19,17.67606714
2007-04-20,17.81707852
2007-04-23,17.88343828
2007-04-24,17.8751402
2007-04-25,18.03274151
2007-04-26,18.04933145
2007-04-27,18.00785971
2007-04-30,17.77560678
2007-05-01,17.81707852
2007-05-02,18.00785971
2007-05-03,18.08251133
2007-05-04,18.10739313
2007-05-07,18.12398307
2007-05-08,18.10739313
2007-05-09,18.24011264
2007-05-10,17.96638798
2007-05-11,18.15716295
2007-05-14,18.08251133
2007-05-15,18.00785971
2007-05-16,18.08251133
2007-05-17,18.08251133
2007-05-18,18.19034282
2007-05-21,18.28158438
2007-05-22,18.31476426
2007-05-23,18.26499444
2007-05-24,18.02444965
2007-05-25,18.14057301
2007-05-29,18.2484045
2007-05-30,18.47236557
2007-05-31,18.54701719
2007-06-01,18.62996066
2007-06-04,18.69632042
2007-06-05,18.58848893
2007-06-06,18.38941588
2007-06-07,18.00785971
2007-06-08,18.21522462
2007-06-11,18.2484045
2007-06-12,18.04933145
2007-06-13,18.29817432
2007-06-14,18.39771396
2007-06-15,18.52212917
2007-06-18,18.47236557
2007-06-19,18.48895551
2007-06-20,18.28158438
2007-06-21,18.40600581
2007-06-22,18.23181456
2007-06-25,18.09910127
2007-06-26,17.99956163
2007-06-27,18.19034282
2007-06-28,18.19863468
2007-06-29,18.18205097
2007-07-02,18.42259575
2007-07-03,18.47236557
2007-07-05,18.55530905
2007-07-06,18.68802856
2007-07-09,18.69632042
2007-07-10,18.42259575
2007-07-11,18.50554545
2007-07-12,18.79586006
2007-07-13,18.86221359
2007-07-16,18.77927012
2007-07-17,18.78756198
2007-07-18,18.72120844
2007-07-19,18.82903994
2007-07-20,18.58848893
2007-07-23,18.58019707
2007-07-24,18.17375288
2007-07-25,18.12398307
2007-07-26,17.68436523
2007-07-27,17.41893242
2007-07-30,17.62630355
2007-07-31,17.43552236
2007-08-01,17.46040415
2007-08-02,17.57653373
2007-08-03,17.08714607
2007-08-06,17.33598272
2007-08-07,17.47699409
2007-08-08,17.71754511
2007-08-09,17.2613311
2007-08-10,17.2613311
2007-08-13,17.31110092
2007-08-14,16.93783662
2007-08-15,16.58116225
2007-08-16,16.52310058
2007-08-17,16.92954476
2007-08-20,17.02078632
2007-08-21,17.12031973
2007-08-22,17.37746068
2007-08-23,17.32769086
2007-08-24,17.55164571
2007-08-27,17.3691626
2007-08-28,16.92954476
2007-08-29,17.31110092
2007-08-30,17.2613311
2007-08-31,17.51017397
2007-09-04,17.72583696
2007-09-05,17.52676391
2007-09-06,17.58482559
2007-09-07,17.2613311
2007-09-10,17.15349961
2007-09-11,17.37746068
2007-09-12,17.3442808
2007-09-13,17.41893242
2007-09-14,17.47699409
2007-09-17,17.36087074
2007-09-18,17.8751402
2007-09-19,17.99956163
2007-09-20,17.84196654
2007-09-21,17.90002822
2007-09-24,17.80878666
2007-09-25,17.80878666
2007-09-26,17.9332081
2007-09-27,18.05762953
2007-09-28,18.01615157
2007-10-01,18.28158438
2007-10-02,18.356236
2007-10-03,18.26499444
2007-10-04,18.27329252
2007-10-05,18.52212917
2007-10-08,18.43918569
2007-10-09,18.59678701
2007-10-10,18.58848893
2007-10-11,18.42259575
2007-10-12,18.53042725
2007-10-15,18.356236
2007-10-16,18.20693276
2007-10-17,18.23181456
2007-10-18,18.24011264
2007-10-19,17.75901684
2007-10-22,17.91661816
2007-10-23,18.04933145
2007-10-24,17.99126977
2007-10-25,17.9332081
2007-10-26,18.12398307
2007-10-29,18.18205097
2007-10-30,18.08251133
2007-10-31,18.32305612
2007-11-01,17.90002822
2007-11-02,17.90832008
2007-11-05,17.75901684
2007-11-06,17.97467983
2007-11-07,17.50188212
2007-11-08,17.55994379
2007-11-09,17.31110092
2007-11-12,17.00419638
2007-11-13,17.48529218
2007-11-14,17.37746068
2007-11-15,17.17008955
2007-11-16,17.17838763
2007-11-19,16.8383032
2007-11-20,16.83000512
2007-11-21,16.61434213
2007-11-23,16.85489314
2007-11-26,16.55628046
2007-11-27,16.74706165
2007-11-28,17.2613311
2007-11-29,17.26962919
2007-11-30,17.40234248
2007-12-03,17.35257266
2007-12-04,17.24474116
2007-12-05,17.48529218
2007-12-06,17.79219672
2007-12-07,17.84196654
2007-12-10,17.99956163
2007-12-11,17.44381421
2007-12-12,17.52676391
2007-12-13,17.51847206
2007-12-14,17.2613311
2007-12-17,16.98760644
2007-12-18,17.09543793
2007-12-19,17.13027369
2007-12-20,17.29830208
2007-12-21,17.55034466
2007-12-24,17.71836682
2007-12-26,17.70996914
2007-12-27,17.44952887
2007-12-28,17.44952887
2007-12-31,17.39072018
2008-01-02,17.1386776
2008-01-03,17.05466341
2008-01-04,16.54218679
2008-01-07,16.50017969
2008-01-08,16.12212205
2008-01-09,16.22293161
2008-01-10,16.38256231
2008-01-11,16.16412292
2008-01-14,16.34055521
2008-01-15,15.89528497
2008-01-16,15.81967468
2008-01-17,15.30719184
2008-01-18,15.29878793
2008-01-22,15.20637605
2008-01-23,15.6096392
2008-01-24,15.77766759
2008-01-25,15.6096392
2008-01-28,15.96249134
2008-01-29,16.08011495
2008-01-30,15.95409366
2008-01-31,16.25654102
2008-02-01,16.63459867
2008-02-04,16.4833781
2008-02-05,15.98769685
2008-02-06,15.80286687
2008-02-07,15.92888816
2008-02-08,15.93729206
2008-02-11,16.07171104
2008-02-12,16.09691654
2008-02-13,16.3321513
2008-02-14,16.09691654
2008-02-15,16.08011495
2008-02-19,16.09691654
2008-02-20,16.28174652
2008-02-21,16.04650554
2008-02-22,16.18932842
2008-02-25,16.47497419
2008-02-26,16.61779707
2008-02-27,16.53378288
2008-02-28,16.3741584
2008-02-29,15.88688106
2008-03-03,15.89528497
2008-03-04,15.81127077
2008-03-05,15.93729206
2008-03-06,15.52562501
2008-03-07,15.38280212
2008-03-10,15.02994998
2008-03-11,15.58779526
2008-03-12,15.45334516
2008-03-13,15.60460308
2008-03-14,15.30208724
2008-03-17,14.95755808
2008-03-18,15.54578194
2008-03-19,15.15083555
2008-03-20,15.42813343
2008-03-24,15.80627823
2008-03-25,15.95752992
2008-03-26,15.78947041
2008-03-27,15.58779526
2008-03-28,15.44494125
2008-03-31,15.56258353
2008-04-01,16.13399957
2008-04-02,16.20122462
2008-04-03,16.27685358
2008-04-04,16.36088022
2008-04-07,16.36928413
2008-04-08,16.3188669
2008-04-09,16.11719175
2008-04-10,16.26004576
2008-04-11,15.95752992
2008-04-14,15.93232442
2008-04-15,15.99954947
2008-04-16,16.44491309
2008-04-17,16.42810527
2008-04-18,16.70540938
2008-04-21,16.68860779
2008-04-22,16.453317
2008-04-23,16.52054205
2008-04-24,16.60457492
2008-04-25,16.78944225
2008-04-28,16.79784616
2008-04-29,16.68860779
2008-04-30,16.60457492
2008-05-01,16.84826339
2008-05-02,16.89868062
2008-05-05,16.87347512
2008-05-06,17.06674636
2008-05-07,16.81465398
2008-05-08,16.92389235
2008-05-09,16.89027672
2008-05-12,17.09195187
2008-05-13,17.21800428
2008-05-14,17.26842151
2008-05-15,17.50370608
2008-05-16,17.57093113
2008-05-19,17.52051389
2008-05-20,17.43648103
2008-05-21,17.13397141
2008-05-22,17.15917692
2008-05-23,16.96590567
2008-05-27,17.07515027
2008-05-28,17.22640197
2008-05-29,17.25161369
2008-05-30,17.33564656
2008-06-02,17.20960037
2008-06-03,17.16758083
2008-06-04,17.17598473
2008-06-05,17.54572562
2008-06-06,17.07515027
2008-06-09,17.08355418
2008-06-10,16.94070017
2008-06-11,16.62978042
2008-06-12,16.64658824
2008-06-13,16.94070017
2008-06-16,17.04993854
2008-06-17,16.99952131
2008-06-18,16.84826339
2008-06-19,16.89027672
2008-06-20,16.5877671
2008-06-23,16.59617101
2008-06-24,16.41970759
2008-06-25,16.52894596
2008-06-26,16.07517843
2008-06-27,16.04156279
2008-06-30,16.01635729
2008-07-01,16.0499667
2008-07-02,15.59619917
2008-07-03,15.42813343
2008-07-07,15.26847783
2008-07-08,15.52897412
2008-07-09,15.2180606
2008-07-10,15.34410679
2008-07-11,15.2180606
2008-07-14,15.11721991
2008-07-15,14.9491604
2008-07-16,15.31049115
2008-07-17,15.46174907
2008-07-18,15.47015298
2008-07-21,15.56258353
2008-07-22,15.68023204
2008-07-23,15.68023204
2008-07-24,15.17604105
2008-07-25,15.28528565
2008-07-28,15.05839877
2008-07-29,15.3525107
2008-07-30,15.62980858
2008-07-31,15.38612011
2008-08-01,15.31889506
2008-08-04,14.99117372
2008-08-05,15.34410679
2008-08-06,15.49535848
2008-08-07,15.23486219
2008-08-08,15.54578194
2008-08-11,15.68023204
2008-08-12,15.52057021
2008-08-13,15.57939135
2008-08-14,15.70543754
2008-08-15,15.73064927
2008-08-18,15.4869608
2008-08-19,15.36090838
2008-08-20,15.47855689
2008-08-21,15.49535848
2008-08-22,15.62980858
2008-08-25,15.31889506
2008-08-26,15.38612011
2008-08-27,15.56258353
2008-08-28,15.79787432
2008-08-29,15.6214109
2008-09-02,15.42813343
2008-09-03,15.31049115
2008-09-04,14.87353144
2008-09-05,14.99957763
2008-09-08,15.15923323
2008-09-09,14.48698896
2008-09-10,14.67185629
2008-09-11,14.83151189
2008-09-12,15.02478313
2008-09-15,14.2769099
2008-09-16,14.52059837
2008-09-17,13.84834787
2008-09-18,14.51219446
2008-09-19,15.15923323
2008-09-22,14.47018114
2008-09-23,14.26850599
2008-09-24,14.17606921
2008-09-25,14.35253886
2008-09-26,14.21808876
2008-09-29,12.99123004
2008-09-30,13.6046594
2008-10-01,13.4702093
2008-10-02,12.66350869
2008-10-03,12.39460849
2008-10-06,11.81479477
2008-10-07,11.13414036
2008-10-08,11.03329967
2008-10-09,10.20979748
2008-10-10,10.1173607
2008-10-13,11.31060378
2008-10-14,11.15935209
2008-10-15,10.03332783
2008-10-16,10.43667813
2008-10-17,10.45348595
2008-10-20,10.95767694
2008-10-21,10.60474387
2008-10-22,9.865268319
2008-10-23,9.680400988
2008-10-24,9.344275737
2008-10-27,8.999746577
2008-10-28,9.85686441
2008-10-29,9.99131451
2008-10-30,10.3862609
2008-10-31,10.62155169
2008-11-03,10.59633996
2008-11-04,11.02490199
2008-11-05,10.43667813
2008-11-06,9.873672228
2008-11-07,10.15097634
2008-11-10,9.932493369
2008-11-11,9.663593169
2008-11-12,9.108984949
2008-11-13,9.798043269
2008-11-14,9.327467918
2008-11-17,9.117388859
2008-11-18,9.117388859
2008-11-19,8.453542267
2008-11-20,7.781291766
2008-11-21,8.268674936
2008-11-24,8.924117618
2008-11-25,9.066971627
2008-11-26,9.545950887
2008-11-28,9.64678535
2008-12-01,8.663621327
2008-12-02,9.016554396
2008-12-03,9.268646778
2008-12-04,8.924117618
2008-12-05,9.344275737
2008-12-08,9.730818219
2008-12-09,9.554354797
2008-12-10,9.806447178
2008-12-11,9.394692968
2008-12-12,9.596368119
2008-12-15,9.386289059
2008-12-16,9.966102782
2008-12-17,10.00812233
2008-12-18,9.78123545
2008-12-19,9.865268319
2008-12-22,9.596368119
2008-12-23,9.534185414
2008-12-24,9.58562979
2008-12-26,9.688512316
2008-12-29,9.58562979
2008-12-30,9.894289819
2008-12-31,10.1172113
2009-01-02,10.44302153
2009-01-05,10.50303789
2009-01-06,10.67451499
2009-01-07,10.3058386
2009-01-08,10.40014914
2009-01-09,10.12578329
2009-01-12,9.808551268
2009-01-13,9.885717832
2009-01-14,9.491313026
2009-01-15,9.628495953
2009-01-16,9.78282908
2009-01-20,9.191231209
2009-01-21,9.602773765
2009-01-22,9.379852287
2009-01-23,9.491313026
2009-01-26,9.551335614
2009-01-27,9.679940329
2009-01-28,10.03147275
2009-01-29,9.662796354
2009-01-30,9.405574475
2009-02-02,9.3884305
2009-02-03,9.525613427
2009-02-04,9.534185414
2009-02-05,9.705662517
2009-02-06,10.03147275
2009-02-09,10.02289453
2009-02-10,9.551335614
2009-02-11,9.602773765
2009-02-12,9.671368341
2009-02-13,9.594201778
2009-02-17,9.131208621
2009-02-18,9.045470069
2009-02-19,8.908287142
2009-02-20,8.856848992
2009-02-23,8.488166374
2009-02-24,8.873992967
2009-02-25,8.771104215
2009-02-26,8.616777313
2009-02-27,8.505316574
2009-03-02,7.990879042
2009-03-03,7.956584866
2009-03-04,8.23095072
2009-03-05,7.845124127
2009-03-06,7.819401939
2009-03-09,7.742235375
2009-03-10,8.273823108
2009-03-11,8.299539071
2009-03-12,8.659643476
2009-03-13,8.719666065
2009-03-16,8.616777313
2009-03-17,8.916865355
2009-03-18,9.182652997
2009-03-19,9.139786833
2009-03-20,8.873133901
2009-03-23,9.516736408
2009-03-24,9.285043739
2009-03-25,9.388019642
2009-03-26,9.705531789
2009-03-27,9.473832894
2009-03-30,9.121995446
2009-03-31,9.25929665
2009-04-01,9.388019642
2009-04-02,9.782760604
2009-04-03,9.937224459
2009-04-06,9.825670343
2009-04-07,9.516736408
2009-04-08,9.679784701
2009-04-09,10.16033892
2009-04-13,10.14317627
2009-04-14,9.920061808
2009-04-15,10.0487848
2009-04-16,10.32338721
2009-04-17,10.43494755
2009-04-20,9.894320945
2009-04-21,10.16892335
2009-04-22,10.17750779
2009-04-23,10.23757396
2009-04-24,10.46927285
2009-04-27,10.28906191
2009-04-28,10.27189926
2009-04-29,10.5550861
2009-04-30,10.57224875
2009-05-01,10.59798962
2009-05-04,11.05280297
2009-05-05,11.00131502
2009-05-06,11.09571271
2009-05-07,10.81252586
2009-05-08,11.17294152
2009-05-11,10.93266441
2009-05-12,10.82968851
2009-05-13,10.3834596
2009-05-14,10.54650167
2009-05-15,10.42636311
2009-05-18,10.82968851
2009-05-19,10.86401381
2009-05-20,10.786785
2009-05-21,10.54650167
2009-05-22,10.53792345
2009-05-26,10.89833911
2009-05-27,10.70096552
2009-05-28,10.82968851
2009-05-29,11.00989945
2009-06-01,11.41322485
2009-06-02,11.41322485
2009-06-03,11.16436331
2009-06-04,11.34456803
2009-06-05,11.31024273
2009-06-08,11.25017656
2009-06-09,11.37031512
2009-06-10,11.34456803
2009-06-11,11.43038751
2009-06-12,11.3960622
2009-06-15,11.06996562
2009-06-16,10.87259825
2009-06-17,10.83827295
2009-06-18,10.90692355
2009-06-19,10.9584115
2009-06-22,10.53792345
2009-06-23,10.52933901
2009-06-24,10.66664022
2009-06-25,10.9240862
2009-06-26,10.91550176
2009-06-29,11.01847767
2009-06-30,10.9584115
2009-07-01,11.03564032
2009-07-02,10.66664022
2009-07-06,10.61515227
2009-07-07,10.36629695
2009-07-08,10.30622456
2009-07-09,10.40062225
2009-07-10,10.37487516
2009-07-13,10.61515227
2009-07-14,10.71812817
2009-07-15,11.05280297
2009-07-16,11.19868861
2009-07-17,11.17294152
2009-07-20,11.37031512
2009-07-21,11.37031512
2009-07-22,11.40464042
2009-07-23,11.74789343
2009-07-24,11.84229112
2009-07-27,11.88519463
2009-07-28,11.84229112
2009-07-29,11.73931521
2009-07-30,11.91951993
2009-07-31,11.94526702
2009-08-03,12.21129122
2009-08-04,12.29710447
2009-08-05,12.25419473
2009-08-06,12.15980327
2009-08-07,12.44298389
2009-08-10,12.36575507
2009-08-11,12.20270678
2009-08-12,12.39149594
2009-08-13,12.51163449
2009-08-14,12.35717063
2009-08-17,11.97959232
2009-08-18,12.14264061
2009-08-19,12.21986943
2009-08-20,12.35717063
2009-08-21,12.62319483
2009-08-24,12.57170688
2009-08-25,12.62319483
2009-08-26,12.62319483
2009-08-27,12.65752013
2009-08-28,12.70042987
2009-08-31,12.53738158
2009-09-01,12.21129122
2009-09-02,12.15121883
2009-09-03,12.31426712
2009-09-04,12.48589363
2009-09-08,12.67468278
2009-09-09,12.83773107
2009-09-10,13.00935758
2009-09-11,13.00935758
2009-09-14,13.14665878
2009-09-15,13.29254443
2009-09-16,13.5585624
2009-09-17,13.45558649
2009-09-18,13.47274914
2009-09-21,13.43842384
2009-09-22,13.54998418
2009-09-23,13.36119503
2009-09-24,13.12949613
2009-09-25,13.05226109
2009-09-28,13.34403238
2009-09-29,13.36119503
2009-09-30,13.31828529
2009-10-01,12.87205638
2009-10-02,12.75191782
2009-10-05,13.04368288
2009-10-06,13.22389382
2009-10-07,13.24105647
2009-10-08,13.43842384
2009-10-09,13.51565888
2009-10-12,13.57572505
2009-10-13,13.5242371
2009-10-14,13.79026129
2009-10-15,13.85033368
2009-10-16,13.70444804
2009-10-19,13.87607454
2009-10-20,13.74735155
2009-10-21,13.60147214
2009-10-22,13.75593599
2009-10-23,13.54139975
2009-10-26,13.36977324
2009-10-27,13.22389382
2009-10-28,12.78624312
2009-10-29,13.13807435
2009-10-30,12.73475517
2009-11-02,12.79482134
2009-11-03,12.93212254
2009-11-04,12.90638168
2009-11-05,13.19814674
2009-11-06,13.18956852
2009-11-09,13.5242371
2009-11-10,13.50707444
2009-11-11,13.5928877
2009-11-12,13.39552033
2009-11-13,13.51565888
2009-11-16,13.75593599
2009-11-17,13.7301889
2009-11-18,13.6615383
2009-11-19,13.39552033
2009-11-20,13.33544794
2009-11-23,13.48133358
2009-11-24,13.46417093
2009-11-25,13.58430948
2009-11-27,13.30112264
2009-11-30,13.36119503
2009-12-01,13.56714683
2009-12-02,13.65296009
2009-12-03,13.50707444
2009-12-04,13.65296009
2009-12-07,13.63579744
2009-12-08,13.51565888
2009-12-09,13.54139975
2009-12-10,13.63579744
2009-12-11,13.7301889
2009-12-14,13.94472515
2009-12-15,13.89323719
2009-12-16,13.98763488
2009-12-17,13.84174924
2009-12-18,13.9275625
2009-12-21,14.099189
2009-12-22,14.22791199
2009-12-23,14.32488066
2009-12-24,14.42026192
2009-12-28,14.39425337
2009-12-29,14.35956701
2009-12-30,14.35089542
2009-12-31,14.18614145
2010-01-04,14.43760509
2010-01-05,14.5156494
2010-01-06,14.60235907
2010-01-07,14.67173179
2010-01-08,14.73242669
2010-01-11,14.74109828
2010-01-12,14.53299258
2010-01-13,14.71508351
2010-01-14,14.74109828
2010-01-15,14.53299258
2010-01-19,14.7237551
2010-01-20,14.58501589
2010-01-21,14.3682386
2010-01-22,14.04740224
2010-01-25,14.09943178
2010-01-26,14.03005906
2010-01-27,14.06474542
2010-01-28,13.89131986
2010-01-29,13.68320794
2010-02-01,13.95201476
2010-02-02,14.16879827
2010-02-03,14.06474542
2010-02-04,13.56181191
2010-02-05,13.59649827
2010-02-08,13.50978237
2010-02-09,13.71789429
2010-02-10,13.69187953
2010-02-11,13.88264827
2010-02-12,13.91733463
2010-02-16,14.19481304
2010-02-17,14.27285112
2010-02-18,14.3682386
2010-02-19,14.42893351
2010-02-22,14.42893351
2010-02-23,14.19481304
2010-02-24,14.32488066
2010-02-25,14.35089542
2010-02-26,14.39425337
2010-03-01,14.64571702
2010-03-02,14.7237551
2010-03-03,14.73242669
2010-03-04,14.75844145
2010-03-05,14.99256815
2010-03-08,15.00123974
2010-03-09,15.01857669
2010-03-10,15.14865053
2010-03-11,15.20934543
2010-03-12,15.22668861
2010-03-15,15.16599371
2010-03-16,15.33941305
2010-03-17,15.4608153
2010-03-18,15.36542782
2010-03-19,15.22668861
2010-03-22,15.3845078
2010-03-23,15.52325946
2010-03-24,15.43653734
2010-03-25,15.32380045
2010-03-26,15.33247204
2010-03-29,15.46255834
2010-03-30,15.47122992
2010-03-31,15.41052257
2010-04-01,15.56662363
2010-04-05,15.80944681
2010-04-06,15.86147635
2010-04-07,15.74006787
2010-04-08,15.74873946
2010-04-09,15.88749112
2010-04-12,15.90484052
2010-04-13,15.93085529
2010-04-14,16.15633529
2010-04-15,16.1303143
2010-04-16,15.87014794
2010-04-19,15.83546158
2010-04-20,16.06093536
2010-04-21,16.10429953
2010-04-22,16.29508695
2010-04-23,16.47720278
2010-04-26,16.42517324
2010-04-27,15.94819847
2010-04-28,16.026249
2010-04-29,16.27774377
2010-04-30,15.96554165
2010-05-03,16.22570801
2010-05-04,15.74873946
2010-05-05,15.58396681
2010-05-06,15.04629091
2010-05-07,14.69073085
2010-05-10,15.49724469
2010-05-11,15.45388052
2010-05-12,15.79209741
2010-05-13,15.61865317
2010-05-14,15.23707833
2010-05-17,15.2630931
2010-05-18,15.00292674
2010-05-19,14.87284667
2010-05-20,14.22242766
2010-05-21,14.50861502
2010-05-24,14.33517078
2010-05-25,14.36118555
2010-05-26,14.3958719
2010-05-27,14.97691197
2010-05-28,14.79479614
2010-06-01,14.40454349
2010-06-02,14.84682568
2010-06-03,14.97691197
2010-06-04,14.35251396
2010-06-07,14.04898342
2010-06-08,14.16172654
2010-06-09,14.18774131
2010-06-10,14.69940244
2010-06-11,14.8294825
2010-06-14,14.87284667
2010-06-15,15.25442151
2010-06-16,15.21106357
2010-06-17,15.20239198
2010-06-18,15.18504257
2010-06-21,15.09832045
2010-06-22,14.76878138
2010-06-23,14.75143197
2010-06-24,14.47392243
2010-06-25,14.6213519
2010-06-28,14.56064455
2010-06-29,13.99695389
2010-06-30,13.88421077
2010-07-01,13.82350965
2010-07-02,13.71943812
2010-07-06,13.73678753
2010-07-07,14.22242766
2010-07-08,14.36118555
2010-07-09,14.4999372
2010-07-12,14.43923608
2010-07-13,14.73408879
2010-07-14,14.71674561
2010-07-15,14.70807402
2010-07-16,14.23109925
2010-07-19,14.33517078
2010-07-20,14.56064455
2010-07-21,14.33517078
2010-07-22,14.7254172
2010-07-23,14.91620462
2010-07-26,15.1590278
2010-07-27,15.02894774
2010-07-28,14.87284667
2010-07-29,14.79479614
2010-07-30,14.83815409
2010-08-02,15.1590278
2010-08-03,15.04629091
2010-08-04,15.19371416
2010-08-05,15.15035621
2010-08-06,15.10699204
2010-08-09,15.22840674
2010-08-10,15.04629091
2010-08-11,14.55197296
2010-08-12,14.48259402
2010-08-13,14.43923608
2010-08-16,14.44790766
2010-08-17,14.69073085
2010-08-18,14.73408879
2010-08-19,14.4999372
2010-08-20,14.48259402
2010-08-23,14.37852872
2010-08-24,14.14437713
2010-08-25,14.21375607
2010-08-26,14.11836236
2010-08-27,14.4218929
2010-08-30,14.17039813
2010-08-31,14.17039813
2010-09-01,14.66470985
2010-09-02,14.87284667
2010-09-03,15.08097727
2010-09-07,14.84682568
2010-09-08,14.95956879
2010-09-09,14.98558356
2010-09-10,15.04629091
2010-09-13,15.28043628
2010-09-14,15.2630931
2010-09-15,15.32380045
2010-09-16,15.28043628
2010-09-17,15.30645727
2010-09-20,15.58396681
2010-09-21,15.47990151
2010-09-22,15.35848681
2010-09-23,15.25442151
2010-09-24,15.62732476
2010-09-27,15.56662363
2010-09-28,15.68803211
2010-09-29,15.6967037
2010-09-30,15.67068893
2010-10-01,15.72272469
2010-10-04,15.58396681
2010-10-05,15.93085529
2010-10-06,15.80944681
2010-10-07,15.80944681
2010-10-08,15.95687006
2010-10-11,15.98289105
2010-10-12,16.05226377
2010-10-13,16.17367847
2010-10-14,16.07828476
2010-10-15,16.1303143
2010-10-18,16.18235006
2010-10-19,15.89616893
2010-10-20,16.08695635
2010-10-21,16.09562794
2010-10-22,16.18235006
2010-10-25,16.251729
2010-10-26,16.2343796
2010-10-27,16.251729
2010-10-28,16.22570801
2010-10-29,16.30375854
2010-11-01,16.30375854
2010-11-02,16.46853119
2010-11-03,16.48587437
2010-11-04,16.81541967
2010-11-05,16.8934702
2010-11-08,16.8934702
2010-11-09,16.72002596
2010-11-10,16.84144066
2010-11-11,16.83276285
2010-11-12,16.57259649
2010-11-15,16.5639249
2010-11-16,16.28641536
2010-11-17,16.3557943
2010-11-18,16.60728907
2010-11-19,16.72002596
2010-11-22,16.7894049
2010-11-23,16.55525331
2010-11-24,16.88479861
2010-11-26,16.79807649
2010-11-29,16.75471854
2010-11-30,16.65931861
2010-12-01,17.02355649
2010-12-02,17.27505126
2010-12-03,17.37911656
2010-12-06,17.37911656
2010-12-07,17.37044497
2010-12-08,17.36177338
2010-12-09,17.42247451
2010-12-10,17.5525608
2010-12-13,17.51786822
2010-12-14,17.50919663
2010-12-15,17.41380292
2010-12-16,17.56990398
2010-12-17,17.63928292
2010-12-20,17.69131246
2010-12-21,17.82139875
2010-12-22,17.8647567
2010-12-23,17.81532926
2010-12-27,17.81532926
2010-12-28,17.79779933
2010-12-29,17.85037668
2010-12-30,17.85037668
2010-12-31,17.79779933
2011-01-03,18.01687991
2011-01-04,17.87667157
2011-01-05,17.96429634
2011-01-06,17.91171899
2011-01-07,17.89419528
2011-01-10,17.92048396
2011-01-11,18.01687991
2011-01-12,18.15708824
2011-01-13,18.15708824
2011-01-14,18.27977287
2011-01-18,18.36739763
2011-01-19,18.06945726
2011-01-20,17.9730613
2011-01-21,17.9555376
2011-01-24,18.09574593
2011-01-25,18.07822222
2011-01-26,18.2710079
2011-01-27,18.3761626
2011-01-28,18.03440362
2011-01-31,18.20090062
2011-02-01,18.47255855
2011-02-02,18.42873995
2011-02-03,18.53390087
2011-02-04,18.63029059
2011-02-07,18.74421025
2011-02-08,18.81431753
2011-02-09,18.74421025
2011-02-10,18.83184124
2011-02-11,18.9720558
2011-02-14,19.05968056
2011-02-15,18.96329084
2011-02-16,19.12978784
2011-02-17,19.21741883
2011-02-18,19.21741883
2011-02-22,18.71792158
2011-02-23,18.51637093
2011-02-24,18.53390087
2011-02-25,18.88442481
2011-02-28,18.9282372
2011-03-01,18.56894828
2011-03-02,18.6741092
2011-03-03,19.03339189
2011-03-04,18.91947223
2011-03-07,18.70916284
2011-03-08,18.88442481
2011-03-09,18.8230825
2011-03-10,18.45502862
2011-03-11,18.63029059
